"Snake_ID","Snake_Name","Date","Time","Year","Location","UTM_E","UTM_N","Observers","Status","Snake_Sex","Habitat_Category","HabitatCategory2","HabitatComplexity","Percent_H20","Overstory","Understory","Behavior","Other_Behavior","Percent_Hidden","Snake_Temp","Substrate_Temp_Shade","Substrate_Temp_Sun","Water_Temp","Burrow_Type","Condition","Position","Skin","Survey_Time","Associated_Snakes","External_Marks","Comments","Designation","GlobalID","Season","Sector.1","Sector.2","Longitude","Latitude"
"PYBI_04","General","4/12/2013",1830,2013,"T",432686.770131632,2876234.69019335,"PTA","inactive","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e1c37553-a2c3-41e8-87a6-b44e1f509e21","Breeding","S","E",-81.67261974,26.00340986
"PYBI_03","Noosa","4/14/2013",NA,2013,"V",433373.279816882,2876003.0293784,"PTA","inactive","female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DILLO",NA,NA,NA,NA,NA,NA,"captured Noosa (unknown) and release at Burrow #3",NA,"f109b644-9359-4625-b5a6-7abc31336b23",NA,NA,NA,-81.66574845,26.00134988
"PYBI_05","Paula","4/14/2013",NA,2013,"V",433565.40038785,2875938.34028225,"PTA","inactive","female","disturbed","mangrove swamp",NA,NA,NA,NA,"resting",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"took photo, on snake",NA,"c757bedb-dafd-4c45-97e3-be3225ee6c85",NA,NA,NA,-81.66382556,26.00077461
"PYBI_04","General","4/19/2013",1830,2013,"V",432700.579779873,2876256.7394968,NA,"inactive","male","mangrove swamp",NA,NA,NA,"brazilian pepper, mangrove","fern","resting",NA,NA,NA,NA,NA,NA,NA,"healthy",NA,"shedding",NA,0,NA,"took photo",NA,"4e5ec8de-ab9e-494c-8f8e-3cfe4f77ef93","Feeding","S","E",-81.67248289,26.00360959
"PYBI_05","Paula","4/19/2013",NA,2013,"V",433539.999536744,2875913.79950511,"IB","inactive","female","disturbed","mangrove swamp",NA,NA,"red mangrove","sawgrass",NA,NA,NA,NA,NA,NA,NA,NA,"healthy","coiled","normal",NA,0,NA,"took photo",NA,"0b22e1e2-1ba3-429d-aca5-6726c8c0c6ba",NA,NA,NA,-81.66407811,26.00055186
"PYBI_04","General","4/26/2013",1500,2013,"T",432710.349970765,2876250.5602402,"IB","inactive","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004bb5f-39b2-433e-9df6-46a4deb7fbfc","Feeding","S","E",-81.67238495,26.00355425
"PYBI_05","Paula","4/26/2013",NA,2013,"P",433545.599650271,2875919.20007268,NA,"inactive","female","disturbed","mangrove swamp",NA,NA,NA,NA,"not visible",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"signal very strong at first and then faded; submerged?",NA,"bd59032a-5321-4dbe-9b3d-89bd0643c819",NA,NA,NA,-81.66402243,26.00060088
"PYBI_02","Sweet Pea","4/26/2013",1900,2013,"P",433718.979627616,2877362.55939877,NA,"inactive","female","urban / anthro","lake / resevoire",1,NA,NA,"reeds","not visible",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"signal from reeds",NA,"e570b0ba-b843-4e5e-94e0-834be75e0e7f",NA,NA,NA,-81.66236319,26.01364127
"PYBI_03","Noosa","5/3/2013",NA,2013,"E",433377.099846901,2876002.99995161,"PTA,IB","inactive","female","disturbed","mangrove swamp",NA,NA,NA,NA,"resting",NA,100,36.7,NA,NA,NA,"DILLO","gravid",NA,"normal",NA,0,NA,"2nd capture Noosa burrow; 37.8 (body), 35.6 (head)",NA,"bc78e8b3-d50e-4a65-91c6-8c664c877933","Nesting",NA,NA,-81.66571028,26.00134979
"PYBI_05","Paula","5/3/2013",NA,2013,"V",433634.090154323,2875887.30963084,"PTA, IB","inactive","female","disturbed","mangrove swamp",NA,NA,NA,NA,"basking",NA,NA,NA,NA,NA,NA,NA,"healthy","outstretched","shedding",NA,0,NA,"swam out observed on land stretched; retreated to shallow water mangroves; Paul listened to signal diminish; deep water = no signal",NA,"b4a775e8-926b-4f74-b377-7f8d0dd31857","Nesting",NA,NA,-81.66313665,26.00031699
"PYBI_03","Noosa","5/7/2013",NA,2013,"R",433378.000325799,2875999.99954462,"PTA","inactive","female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DILLO",NA,NA,NA,NA,NA,NA,"2nd release burrow # 3",NA,"c4dcb4c3-1f64-4fdd-8b97-b1584e81ef15","Nesting",NA,NA,-81.66570113,26.00132274
"PYBI_04","General","5/9/2013",2300,2013,"T",434281.299863823,2876541.18963316,"PTA","inactive","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b28dd907-b181-459a-8da9-b0426b9f8439","Feeding","S","E",-81.65670282,26.00625055
"PYBI_02","Sweet Pea","5/9/2013",2030,2013,"V",433563.870409751,2877232.93043971,"PTA","inactive","female","disturbed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"healthy",NA,"normal",NA,0,NA,"site marked with yellow flagging… handled",NA,"8ea56a18-d52b-4358-9ec7-f88968656767","Nesting",NA,NA,-81.66390657,26.01246371
"PYBI_03","Noosa","5/15/2013",NA,2013,"P",433378.000325799,2875999.99954462,"IB","inactive","female","disturbed","mangrove swamp",NA,NA,NA,NA,"not visible",NA,100,NA,NA,NA,NA,"DILLO",NA,NA,NA,NA,0,NA,"incubating?",NA,"4755d878-eb26-4bfa-9ddf-3f5526ce6dad","Nesting",NA,NA,-81.66570113,26.00132274
"PYBI_05","Paula","5/15/2013",NA,2013,"V",433429.520294812,2876023.02043933,"IB","inactive","female","disturbed","mangrove swamp",NA,NA,"red mangrove, coco plum","cattail",NA,NA,NA,NA,NA,NA,NA,NA,"healthy","coiled","normal",NA,0,NA,"took photo",NA,"288d95a9-d54e-4a39-b686-c7990d50bb7b","Nesting",NA,NA,-81.66518753,26.00153297
"PYBI_02","Sweet Pea","5/15/2013",1530,2013,"V",433469.280259627,2877281.04011721,"IB","inactive","female","disturbed","marsh / wet prairie",1,NA,NA,NA,"resting",NA,NA,NA,NA,NA,NA,NA,"healthy","coiled","normal",NA,0,NA,NA,NA,"822d1881-ce8a-46e0-a7fd-08e50c4fb663","Nesting",NA,NA,-81.66485422,26.01289376
"PYBI_04","General","5/17/2013",1300,2013,"A",436098.159797828,2877149.35972186,"Panther flight team","inactive","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41d7ea43-afd2-43c7-be87-e2619e5c56e9","Feeding","S","E",-81.63857822,26.0118232
"PYBI_01","Elvis","5/18/2013",1800,2013,"P",435378.38988982,2877137.03938168,"IB","inactive","male","disturbed ","agricultural levee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"on or in ag levee/ transmitter out?",NA,"03b8b6d5-4e1c-41eb-b8d4-edddeb8ccfb0","Feeding","S","E",-81.64576999,26.01168001
"PYBI_04","General","5/18/2013",1700,2013,"V",436006.709735225,2877096.70980588,"IB","inactive","male","agricultural retention","disturbed",2,NA,NA,"dense para","resting",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"stretched out escaping to water body",NA,"56d18ffc-d830-4783-9d69-0f4e42b7509f","Feeding","S","E",-81.63948947,26.01134377
"PYBI_01","Elvis","5/22/2013",1800,2013,"V",435379.469697195,2877140.28015367,"IB","inactive","male","agricultural levee",NA,1,NA,NA,"mixed grass","basking",NA,NA,NA,NA,NA,NA,NA,"healthy","outstretched ","shedding",NA,0,NA,"took photo",NA,"bebf0b80-82a2-4f27-8e32-203df1aa8d2b","Feeding","S","E",-81.64575936,26.01170932
"PYBI_04","General","5/22/2013",1830,2013,"P",435877.750002246,2877135.69026749,"IB, GT","inactive","male","agricultural retention",NA,2,NA,NA,"dense grasses","not visible",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"e17b55ad-0700-4766-bc96-616d63965040","Feeding","S","E",-81.64078002,26.01169003
"PYBI_03","Noosa","5/22/2013",NA,2013,"P",433378.000325799,2875999.99954462,"IB","inactive","female","disturbed","mangrove swamp",NA,NA,NA,NA,"not visible",NA,100,NA,NA,NA,NA,"DILLO",NA,NA,NA,NA,0,NA,"incubating?",NA,"6c3a748f-5105-4828-a100-e87eb6953928","Nesting",NA,NA,-81.66570113,26.00132274
"PYBI_05","Paula","5/22/2013",NA,2013,"P",433029.579978852,2876010.34003179,NA,"inactive","female","disturbed","mangrove swamp",NA,NA,NA,NA,"not visible",NA,100,NA,NA,NA,NA,"DILLO",NA,NA,NA,NA,0,NA,NA,NA,"78746cd6-2d6a-41e7-80d7-d3e453d261b2","Nesting",NA,NA,-81.66918296,26.00140004
"PYBI_02","Sweet Pea","5/22/2013",1900,2013,"V",433687.109698577,2877318.61985573,"IB","inactive","female","disturbed","lake / resevoire",1,NA,NA,NA,"moving",NA,NA,NA,NA,NA,NA,NA,"healthy","outstretched","normal",NA,0,NA,NA,NA,"78ea4dd2-3f74-42d2-b67c-3e91e2279028","Nesting",NA,NA,-81.66267943,26.01324307
"PYBI_03","Noosa","5/29/2013",NA,2013,"P",433378.000325799,2875999.99954462,"IB","inactive","female","disturbed","mangrove swamp",NA,NA,NA,NA,"not visible",NA,100,NA,NA,NA,NA,"DILLO",NA,NA,NA,NA,0,NA,"incubating?",NA,"4fb38710-c1dc-4802-8245-231790987f4b","Nesting",NA,NA,-81.66570113,26.00132274
"PYBI_05","Paula","5/29/2013",NA,2013,"P",433404.720076269,2876002.85042763,"IB","inactive","female","disturbed","mangrove swamp",NA,NA,NA,NA,"not visible",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"S facing side",NA,"7b13f99e-f940-4562-a502-5b7dd678708f","Nesting",NA,NA,-81.6654343,26.00134971
"PYBI_04","General","6/4/2013",2230,2013,"V",435994.079763729,2877061.83973143,"PTA","inactive","male","agricultural retention","disturbed",2,NA,NA,"dense grasses","resting",NA,NA,NA,NA,NA,NA,NA,"healthy","coiled","normal",NA,0,NA,"took photo",NA,"a6e93233-2847-45d0-8fbe-5d25f3e2586e","Feeding","S","E",-81.63961397,26.01102836
"PYBI_03","Noosa","6/4/2013",NA,2013,"P",433378.000325799,2875999.99954462,"PTA","inactive","female","disturbed","mangrove swamp",NA,NA,NA,NA,"not visible",NA,100,NA,NA,NA,NA,"DILLO",NA,NA,NA,NA,0,NA,"incubating?",NA,"0e6bc5e4-111e-409b-aaab-37d6118843cc","Nesting",NA,NA,-81.66570113,26.00132274
"PYBI_01","Elvis","6/5/2013",2230,2013,"T",435302.340014729,2876714.06020736,"PTA","inactive","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"af753b0b-e842-4a77-bee8-41d2bd7ec640","Feeding","S","E",-81.64650901,26.00785742
"PYBI_05","Paula","6/9/2013",NA,2013,"V",432975.971847404,2876015.51759803,"PTA, BP","inactive","female","disturbed","mangrove swamp",NA,NA,NA,NA,"basking",NA,NA,NA,NA,NA,NA,"DILLO","healthy",NA,"normal",NA,0,NA,"retreated to burrow/deployed trailcam",NA,"77fa361b-7023-4613-8a04-cf0b0c8ddd55","Nesting",NA,NA,-81.66971886,26.00144431
"PYBI_02","Sweet Pea","6/10/2013",2300,2013,"T",433121.190089178,2877281.56039764,"PTA","inactive","female",NA,NA,NA,NA,"brazilian pepper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SP in no mans land",NA,"48777f11-e1f2-4ead-9ce3-2180138f4c49","Nesting",NA,NA,-81.66833259,26.01288242
"PYBI_04","General","6/12/2013",1700,2013,"T",436037.599499317,2877006.05975746,"PTA","inactive","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fe7c3ced-f1a4-4d73-aee9-bc72decaa6e8","Feeding","S","E",-81.63917637,26.01052663
"PYBI_04","General","6/19/2013",1800,2013,"V",435980.450010764,2877050.06942426,"IB","inactive","male","agricultural retention","disturbed",2,NA,NA,"dense grasses","resting",NA,NA,NA,NA,NA,NA,NA,"healthy",NA,"normal",NA,0,NA,NA,NA,"55735026-8521-49cd-99b9-fd7104e38336","Feeding","S","E",-81.63974959,26.01092148
"PYBI_03","Noosa","6/19/2013",NA,2013,"P",433378.000325799,2875999.99954462,"IB","inactive","female","disturbed","mangrove swamp",NA,NA,NA,NA,"not visible",NA,100,NA,NA,NA,NA,"DILLO",NA,NA,NA,NA,0,NA,"incubating?",NA,"4172c10c-8931-4d8d-bcb2-f897f978d607","Nesting",NA,NA,-81.66570113,26.00132274
"PYBI_05","Paula","6/19/2013",NA,2013,"P",432979.070242271,2876017.23940843,"IB","inactive","female","disturbed","mangrove swamp",NA,NA,NA,NA,"not visible",NA,100,NA,NA,NA,NA,"DILLO",NA,NA,NA,NA,0,NA,NA,NA,"5923a1cc-44d1-4040-9221-b714fc74bc56","Nesting",NA,NA,-81.66968799,26.00146
"PYBI_02","Sweet Pea","6/19/2013",1630,2013,"T",432665.700448282,2877332.56950262,"IB","inactive","female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"directional approximation signal lost possible snake submerged",NA,"1bdc9c8f-d8c3-4eec-a86e-5dc504fd3863","Nesting",NA,NA,-81.67288676,26.01332188
"PYBI_01","Elvis","6/21/2013",1859,2013,"M",432320.729593071,2877739.60016979,"IB","inactive","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"signal weak, likely submerged",NA,"1718baa9-3dbd-442e-989d-f69daa492b71","Feeding","S","E",-81.676355,26.01698096
"PYBI_03","Noosa","6/25/2013",NA,2013,"P",433378.000325799,2875999.99954462,"IB","inactive","female","disturbed","mangrove swamp",NA,NA,NA,NA,"not visible",NA,100,NA,NA,NA,NA,"DILLO",NA,NA,NA,NA,0,NA,"incubating?",NA,"7c71af70-7285-4423-a30e-6c2b829234dc","Nesting",NA,NA,-81.66570113,26.00132274
"PYBI_05","Paula","6/25/2013",NA,2013,"M",432979.070242271,2876017.23940843,"IB","inactive","female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5857639a-00b5-4fab-91dc-1ee9d9ef13fa","Nesting",NA,NA,-81.66968799,26.00146
"PYBI_02","Sweet Pea","6/25/2013",1430,2013,"P",432634.65041622,2877421.84018695,"IB","inactive","female","marsh / wet prairie",NA,1,100,NA,"leather fern, sawgrass","not visible",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"followed approx 100' feet",NA,"ece70687-3077-432a-9398-7656f2cf0138","Nesting",NA,NA,-81.67320163,26.01412648
"PYBI_01","Elvis","6/28/2013",1500,2013,"A",431792.009955751,2877654.07948997,"Panther Team","inactive","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"529b7c38-b870-4270-b86f-d5f3ad430f43","Feeding","S","E",-81.68163402,26.01618396
"PYBI_01","Elvis","7/2/2013",1400,2013,"M",431792.009955751,2877654.07948997,"IB","inactive","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e7337b36-f94b-474f-a711-748f4f98a0aa","Feeding","S","E",-81.68163402,26.01618396
"PYBI_04","General","7/2/2013",1430,2013,"T",435974.229960404,2877037.9294813,NA,"inactive","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"signal heard from Auto Ranch road (assuming still in triangle) extremely high water everywhere",NA,"21659acc-b2c4-4d39-80d9-59a5024ccec6","Feeding","S","E",-81.63981115,26.01081159
"PYBI_02","Sweet Pea","7/2/2013",1430,2013,"M",432762.370281004,2877254.74963249,NA,"inactive","female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"signal heard from berm corner approx 200 degrees E/SE*weak biangulation",NA,"02dbf35d-bdd4-4984-b14f-07c2898a5fee","Nesting",NA,NA,-81.67191677,26.01262372
"PYBI_01","Elvis","7/12/2013",1500,2013,"P",433628.999720108,2877177.00023463,"IB","inactive","male","disturbed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f561c528-dffe-431c-8209-887290281e5a","Feeding","S","E",-81.66325292,26.01196169
"PYBI_01","Elvis","7/12/2013",1530,2013,"P",433569.920353791,2877116.23978521,"IB","inactive","male","disturbed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chased ~400' South through water",NA,"7edf341a-8f20-45f4-a3c0-ba2927fc1e17","Feeding","S","E",-81.66384019,26.01141036
"PYBI_03","Noosa","7/17/2013",NA,2013,"P",433386.100437468,2875998.49969371,"IB","inactive","female","disturbed","mangrove swamp",NA,NA,NA,NA,"not visible",NA,100,NA,NA,NA,NA,"DILLO",NA,NA,NA,NA,0,NA,"snake moved a little to the E but still underground in burrow complex. On 26JUL13 PTA excavated clutch. Noosa gone (1 pipped hatchling remaining, 26 empty shells)",NA,"87f1942d-c561-4338-80b8-8f5ed7c45ce3","Nesting",NA,NA,-81.66562012,26.00130957
"PYBI_05","Paula","7/17/2013",NA,2013,"P",432979.070242271,2876017.23940843,"IB","inactive","female","disturbed","mangrove swamp",NA,NA,NA,NA,"not visible",NA,100,NA,NA,NA,NA,"DILLO",NA,NA,NA,NA,0,NA,NA,NA,"9eee3dd3-c6dc-4323-b830-d2a0093424c9","Nesting",NA,NA,-81.66968799,26.00146
"PYBI_04","General","7/21/2013",300,2013,"T",436138.700148588,2877728.51012525,"PTA","inactive","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4414d653-c742-4108-99bc-6a93cc0cd7b9","Feeding","S","E",-81.63820139,26.0170543
"PYBI_05","Paula","7/22/2013",NA,2013,"V",432979.070242271,2876017.23940843,"IB, PTA","inactive","female","disturbed","mangrove swamp",NA,NA,NA,NA,"incubating",NA,100,NA,NA,NA,NA,"DILLO","healthy",NA,"normal",NA,0,NA,"EXCAVATION",NA,"8a06c54a-ab56-402a-84e0-2f2ed04d7554","Nesting",NA,NA,-81.66968799,26.00146
"PYBI_04","General","7/25/2013",400,2013,"T",436294.249916956,2877240.00019469,"PTA","inactive","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fd50a3d1-6b11-42a6-a9d5-f98ce32dd615","Feeding","S","E",-81.63662318,26.01265026
"PYBI_05","Paula","7/25/2013",NA,2013,"T",432934.449621425,2877547.97959201,"PTA","inactive","female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"marsh mangrove",NA,"138d1219-d389-4688-96cf-67c5641a5ff4","Nesting",NA,NA,-81.67021228,26.01527934
"PYBI_03","Noosa","7/28/2013",NA,2013,"B",432103.700005507,2877564.08011367,"PTA","inactive","female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55db8f3c-28ec-4b3d-901d-e00c9ce70013","Nesting",NA,NA,-81.67851466,26.01538599
"PYBI_03","Noosa","8/7/2013",NA,2013,"V",433851.799951749,2877005.5100868,"IB","inactive","female","disturbed",NA,NA,NA,NA,NA,"moving",NA,NA,NA,NA,NA,NA,NA,"healthy",NA,"normal",NA,0,NA,"submerged; snake retreated to canal ditch to south, calf deep water",NA,"beb78bd4-aeed-4158-907e-5471c3df37e4",NA,NA,NA,-81.6610179,26.01042346
"PYBI_05","Paula","8/7/2013",NA,2013,"B",433921.599991401,2876643.80031736,NA,"inactive","female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c36cc7cf-e990-4811-a587-5d442058220e",NA,NA,NA,-81.66030216,26.00716068
"PYBI_04","General","8/14/2013",0,2013,"V",435982.569680404,2877031.48946193,"PTA","inactive","male","agricultural retention","disturbed",2,NA,NA,"dense grasses",NA,NA,NA,NA,NA,NA,NA,NA,"healthy",NA,"normal",NA,0,NA,NA,NA,"374220e4-209c-4e03-aeb8-33b798afafaf","Feeding","S","E",-81.6397275,26.01075381
"PYBI_05","Paula","8/14/2013",NA,2013,"B",432789.090117727,2876989.259399,NA,"inactive","female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c9c6a5e9-29fc-4b86-ba35-ed7d51de34ec",NA,NA,NA,-81.67163613,26.01022779
"PYBI_03","Noosa","8/17/2013",NA,2013,"T",434407.340446794,2876661.92001339,"PTA","inactive","female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cb58b005-fe87-4da1-9649-332ed0e9e46c",NA,NA,NA,-81.65544946,26.00734637
"PYBI_01","Elvis","8/28/2013",1700,2013,"A",433171.999750412,2874903.00020158,"Panther Team","inactive","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25aa1d30-f4ff-452e-9177-bfc69ca081c6","Feeding","S","E",-81.66770343,25.99140817
"PYBI_02","Sweet Pea","8/28/2013",1500,2013,"A",434236.000207481,2875008.00024829,NA,"inactive","female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e4eab762-a96a-49a2-b30f-d5eff3272d95",NA,NA,NA,-81.65707844,25.99240492
"PYBI_03","Noosa","9/6/2013",NA,2013,"T",434425.099856351,2876681.38957545,"IB","inactive","female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"392f47fd-3708-459c-9a3e-eb27a566c1f6",NA,NA,NA,-81.65527298,26.00752297
"PYBI_01","Elvis","9/12/2013",1500,2013,"B",433191.729529231,2874877.65041686,"IB","inactive","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e881dd93-31ca-4cc7-966d-a7c88efa99a6","Feeding","S","E",-81.66750502,25.99118019
"PYBI_05","Paula","9/13/2013",NA,2013,"T",432936.199902094,2877317.43027856,NA,"inactive","female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d97f1dab-3205-45a7-896d-b5b9d018ff44",NA,NA,NA,-81.67018297,26.01319774
"PYBI_05","Paula","9/29/2013",NA,2013,"T",432970.999635528,2877271.99984743,NA,"inactive","female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8b178f06-33b9-46b1-b94a-127b463a6fdb",NA,NA,NA,-81.6698329,26.01278915
"PYBI_04","General","10/10/2013",NA,2013,"P",436183.340159707,2875806.03988643,NA,"inactive","male","pine upland / flatwoods","marsh / wet prairie",NA,NA,NA,NA,"not visible",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"island 2; heard from Curci crossroads; tracked NW to saw palmetto cluster; spooked snake to marsh along upland edge",NA,"d0a90680-c1db-402e-b52b-1b6498adaad4","Feeding","S","E",-81.63766154,25.99969773
"PYBI_01","Elvis","10/18/2013",1700,2013,"A",435745.360178835,2876710.94974754,"Panther Team","inactive","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35abb2d5-fa82-4fe7-8479-258512769c17","Breeding","S","E",-81.64208208,26.00784906
"PYBI_04","General","10/18/2013",NA,2013,"T",436174.099601727,2875859.41026425,NA,"inactive","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08a0bbf7-4f19-4fd0-aa29-382d660c08c9","Breeding","S","E",-81.63775647,26.00017922
"PYBI_03","Noosa","10/18/2013",NA,2013,"A",435133.420071571,2876555.04037524,"IB","inactive","female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fea463c0-9b58-419d-abbf-7a4d79aad736",NA,NA,NA,-81.64818902,26.00641403
"PYBI_02","Sweet Pea","10/18/2013",NA,2013,"A",433629.609538648,2876892.2201224,NA,"inactive","female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e079eebb-52f9-4fb0-93fc-a0a2eba282cf",NA,NA,NA,-81.66323238,26.00939037
"PYBI_01","Elvis","10/22/2013",1715,2013,"M",435661.00039339,2876787.29976072,"IB","inactive","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0c177fc0-e728-4d23-91c3-9889cc30691d","Breeding","S","E",-81.64292878,26.0085347
"PYBI_04","General","10/22/2013",NA,2013,"B",435357.579945759,2875983.40972644,NA,"inactive","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"General moving? signal bearing heard in two different places",NA,"ec87fba0-02a6-4d3a-b1bd-73580a963ef9","Breeding","S","E",-81.64592095,26.00126264
"PYBI_05","Paula","10/22/2013",NA,2013,"B",432783.399888365,2877474.10007274,NA,"inactive","female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"129c652a-b167-4597-92d8-905cb97d8424",NA,NA,NA,-81.6717179,26.01460526
"PYBI_05","Paula","10/24/2013",NA,2013,"T",432825.70019175,2877302.29971638,NA,"inactive","female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d7f88c17-6d41-4f8f-b149-9402e91d3d6c",NA,NA,NA,-81.67128638,26.013056
"PYBI_02","Sweet Pea","10/25/2013",NA,2013,"B",433974.000082926,2876157.00037429,NA,"inactive","female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75c16810-2a4c-41a4-9853-27d7dca51460",NA,NA,NA,-81.65975401,26.00276763
"PYBI_01","Elvis","10/26/2013",1859,2013,"T",435640.599663211,2876818.99958736,"PTA","inactive","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"abe9d516-5bb6-4813-a0f5-81357e994e8b","Breeding","S","E",-81.64313419,26.00882002
